Population,Intervention,Comparison,Outcome,Measure,Effect,CI Lower,CI Upper,Significant,Number of participants,Number of studies,Certainty of the evidence (GRADE),Reasons for GRADE if not High,Risk of bias,Imprecision,Inconsistency,Indirectness,Publication bias
Patients with full arch fixed orthodontic appliances,0.016 inch superelastic NiTi wire,0.016 inch NiTi wire,Alignment rate (contact point movement),MD,0.28,-0.33,0.89,FALSE,40,1,Moderate,Too small sample size,FALSE,TRUE,FALSE,FALSE,FALSE
Patients with full arch fixed orthodontic appliances,0.016 inch CuNiTi wire,0.016 inch NiTi wire,Time to alignment of the lower anterior dental arches (days),MD,8,NA,NA,NA,60,1,Moderate,Not generalised findings,FALSE,FALSE,FALSE,TRUE,FALSE
Patients with full arch fixed orthodontic appliances,0.014 inch superelastic NiTi wire,0.014 inch NiTi wire,Pain intensity (2nd day),MD,1.2,-9.63,12.03,FALSE,128,1,Moderate,Limitations in the design and implementation,TRUE,FALSE,FALSE,FALSE,FALSE
Patients with full arch fixed orthodontic appliances,0.014 inch superelastic NiTi wire,0.014 inch NiTi wire,Pain intensity (3rd day),MD,4,-4.91,12.91,FALSE,128,1,Moderate,Limitations in the design and implementation,TRUE,FALSE,FALSE,FALSE,FALSE
Patients with full arch fixed orthodontic appliances,0.014 inch superelastic NiTi wire,0.014 inch NiTi wire,Pain intensity (4th day),MD,1.6,-5.68,8.88,FALSE,127,1,Moderate,Limitations in the design and implementation,TRUE,FALSE,FALSE,FALSE,FALSE
Patients with full arch fixed orthodontic appliances,0.014 inch superelastic NiTi wire,0.014 inch NiTi wire,Pain intensity (5th day),MD,1.3,-4.32,6.92,FALSE,126,1,Moderate,Limitations in the design and implementation,TRUE,FALSE,FALSE,FALSE,FALSE
Patients with full arch fixed orthodontic appliances,0.014 inch superelastic NiTi wire,0.014 inch NiTi wire,Pain intensity (6th day),MD,-0.5,-5.39,4.39,FALSE,125,1,Moderate,Limitations in the design and implementation,TRUE,FALSE,FALSE,FALSE,FALSE
Patients with full arch fixed orthodontic appliances,0.014 inch superelastic NiTi wire,0.014 inch NiTi wire,Pain intensity (7th day),MD,0.4,-3.81,4.61,FALSE,124,1,Moderate,Limitations in the design and implementation,TRUE,FALSE,FALSE,FALSE,FALSE
Patients with full arch fixed orthodontic appliances,0.014 inch superelastic NiTi wire,0.015 inch multistrand stainless steel wire,Pain intensity (1st day),MD,5.3,-7.74,18.34,FALSE,42,1,Low,Limitations in the design and implementation; imprecision of results,TRUE,TRUE,FALSE,FALSE,FALSE
Patients with full arch fixed orthodontic appliances,0.014 inch superelastic NiTi wire,0.015 inch multistrand stainless steel wire,Pain intensity (2nd day),MD,-5.4,-19.22,8.42,FALSE,42,1,Low,Limitations in the design and implementation; imprecision of results,TRUE,TRUE,FALSE,FALSE,FALSE
Patients with full arch fixed orthodontic appliances,0.014 inch superelastic NiTi wire,0.015 inch multistrand stainless steel wire,Pain intensity (3rd day),MD,-8,-18.22,2.22,FALSE,42,1,Low,Limitations in the design and implementation; imprecision of results,TRUE,TRUE,FALSE,FALSE,FALSE
Patients with full arch fixed orthodontic appliances,0.014 inch superelastic NiTi wire,0.015 inch multistrand stainless steel wire,Pain intensity (4th day),MD,2.9,-1.05,6.85,FALSE,42,1,Low,Limitations in the design and implementation; imprecision of results,TRUE,TRUE,FALSE,FALSE,FALSE
Patients with full arch fixed orthodontic appliances,0.014 inch superelastic NiTi wire,0.015 inch multistrand stainless steel wire,Pain intensity (5th day),MD,1.5,-1.82,4.82,FALSE,42,1,Low,Limitations in the design and implementation; imprecision of results,TRUE,TRUE,FALSE,FALSE,FALSE
Patients with full arch fixed orthodontic appliances,0.014 inch superelastic NiTi wire,0.015 inch multistrand stainless steel wire,Pain intensity (6th day),MD,1.7,-1.26,4.66,FALSE,42,1,Low,Limitations in the design and implementation; imprecision of results,TRUE,TRUE,FALSE,FALSE,FALSE
Patients with full arch fixed orthodontic appliances,0.014 inch superelastic NiTi wire,0.015 inch multistrand stainless steel wire,Pain intensity (7th day),MD,0.7,-0.57,1.97,FALSE,42,1,Low,Limitations in the design and implementation; imprecision of results,TRUE,TRUE,FALSE,FALSE,FALSE
Patients with full arch fixed orthodontic appliances,0.014 inch superelastic NiTi wire,0.015 inch multistrand stainless steel wire,Pain intensity (over 14 days),MD,-0.4,-3.36,2.56,FALSE,42,1,Low,Limitations in the design and implementation; imprecision of results,TRUE,TRUE,FALSE,FALSE,FALSE
